epoch,cost
504,1201.3
505,1232.23
506,1190.79
507,1175.26
508,1188.16
509,1196.24
510,1186.55
511,1162.84
512,1171.93
513,1165.35
514,1206.15
515,1172.02
516,1156.17
517,1202.04
518,1156.89
519,1196.99
520,1195.42
521,1146.69
522,1200.26
523,1196.38
524,1183.68
525,1227
526,1166.54
527,1172.02
528,1193.04
529,1231.48
530,1200.43
531,1193.95
532,1168.84
533,1207.62
534,1200.44
535,1186.81
536,1156.66
537,1192.37
538,1184.57
539,1186.55
540,1144.12
541,1231.23
542,1200.26
543,1212.21
544,1187.24
545,1189.44
546,1198.15
547,1185.22
548,1179.66
549,1164.01
550,1200.24
551,1187.93
552,1191.28
553,1189.02
554,1201.37
555,1163.89
556,1187.47
557,1202.17
558,1189.54
559,1191.76
560,1160.82
561,1181.2
562,1189.13
563,1158.67
564,1183.31
565,1178.91
566,1183.67
567,1191.58
568,1171.84
569,1183.31
570,1190.24
571,1199.08
572,1146.66
573,1177.26
574,1141.03
575,1200.8
576,1159.54
577,1200.28
578,1147.77
579,1204.74
580,1197.73
581,1174.04
582,1206.71
583,1195.95
584,1198.49
585,1161.54
586,1169.22
587,1150
588,1201.02
589,1211.87
590,1153.26
591,1181.78
592,1161.54
593,1151.43
594,1176.34
595,1184.52
596,1167.81
597,1206.54
598,1164.53
599,1201.37
600,1171.05
601,1174.18
