epoch,cost
184,1661.56
185,1630.99
186,1618.6
187,1651.28
188,1643.48
189,1650.8
190,1674.85
191,1672.1
192,1653.65
193,1652.2
194,1654.04
195,1636.43
196,1636.43
197,1617.78
198,1617.78
199,1658.78
200,1659.34
201,1648.84
202,1645
203,1653.43
204,1650.49
205,1662.19
206,1690.8
207,1690.94
208,1682.21
209,1682.21
210,1683.02
211,1666.11
212,1671.7
213,1682.55
214,1678.97
215,1651.65
216,1651.1
217,1656.08
218,1639.05
219,1627.57
220,1654.24
221,1634.49
222,1636.27
223,1658.94
224,1652.06
225,1669.17
226,1673.73
227,1635.61
228,1637.28
229,1663.42
230,1667.52
231,1654.11
232,1624.13
233,1640.31
234,1646.34
235,1654.31
236,1634.14
237,1659.1
238,1653.87
239,1634.67
240,1650.17
241,1630.65
242,1642.53
243,1629.99
244,1643.69
245,1643.75
246,1664.09
247,1659.84
248,1649.95
249,1651.65
250,1624.19
251,1603.24
252,1603.24
253,1606.64
254,1590.47
255,1583.07
256,1598.76
257,1595.39
258,1561.6
259,1572.39
260,1589.94
261,1592.87
262,1592.74
263,1591.59
264,1580.85
265,1575.38
266,1566.08
267,1570.28
268,1583.85
269,1562.25
270,1562.25
271,1550.61
272,1581.74
273,1583.4
274,1631.01
275,1614.27
276,1642.55
277,1637.33
278,1638.44
279,1643.73
280,1607.42
281,1605.39
282,1610.35
283,1597.34
284,1597.64
285,1598.84
286,1588.22
287,1598.55
288,1584.82
289,1619.58
290,1616.11
291,1655.5
292,1663.65
293,1689.05
294,1683.93
295,1665.94
296,1681.23
297,1675.82
298,1674.91
299,1650.16
300,1654.29
301,1650.58
302,1631.96
303,1631.3
304,1644.05
305,1636.76
306,1636.76
307,1618.47
308,1625.96
309,1624.51
310,1616.88
311,1634.33
312,1637.57
313,1642.62
314,1617.35
315,1617.42
316,1557.7
317,1501.02
318,1473.27
319,1487.06
320,1505.27
321,1505.27
322,1520.42
323,1528.76
324,1527.72
325,1556.7
326,1557.79
327,1593.05
328,1604.33
329,1668.91
330,1670.79
331,1698.87
332,1695.2
333,1691.57
334,1704.77
335,1698.99
336,1713.31
337,1714.71
338,1554.92
339,1667.84
340,1635.78
341,1647.3
342,1640.94
343,1645.16
344,1641.07
345,1643.19
346,1637.75
347,1638.12
348,1626.67
349,1592.72
350,1593.6
351,1607.29
352,1609.46
353,1491.72
354,1507.32
355,1505.18
356,1523.34
357,1518.7
358,1508.96
359,1506.72
360,1519.15
361,1479.9
362,1467.46
363,1511.01
364,1496.76
365,1552.24
366,1552.46
367,1562.08
368,1563.64
369,1458.33
370,1458.33
371,1456.51
372,1466.18
373,1466.18
374,1443.12
375,1519.66
376,1521.84
377,1494.37
378,1500.11
379,1527.33
380,1600.56
381,1569.8
382,1620.13
383,1626.2
384,1623.1
385,1618.61
386,1614.89
387,1628.96
388,1641.08
389,1669.33
390,1633.65
391,1648.52
392,1642.59
393,1605.44
394,1668.61
395,1652.04
396,1648.04
397,1650.9
398,1599.96
399,1579.72
400,1579.15
401,1546.46
402,1539.26
403,1544.97
404,1551.9
405,1559.78
406,1480.81
407,1480.34
408,1372.05
409,1352.32
410,1369.08
411,1376.76
412,1378.21
413,1375.85
414,1475.51
415,1547.36
416,1548.6
417,1576.55
418,1574.95
419,1642.45
420,1653.99
421,1568.21
422,1576.55
423,1575.56
424,1572.85
425,1546.61
426,1562.33
427,1570.66
428,1547.98
429,1567.93
430,1532.38
431,1551.6
432,1540.56
433,1561.06
434,1562.53
435,1562.54
436,1561.42
437,1538.7
438,1550.63
439,1548.49
440,1575.73
441,1576.33
442,1578.8
443,1575.5
444,1585.63
445,1645.23
446,1634.85
447,1638.29
448,1645.41
449,1645.5
450,1696.18
451,1724.04
452,1724.04
453,1718.39
454,1718.69
455,1737.96
456,1733.98
457,1732.45
458,1727.23
459,1729.26
460,1729.56
461,1729.44
462,1722.82
463,1731.81
464,1736.38
465,1766.82
466,1711.91
467,1713.37
468,1719.33
469,1723.62
470,1738.59
471,1722.15
472,1607.19
473,1610.93
474,1577.27
475,1588.62
476,1591.3
477,1595.75
478,1596.39
479,1592.53
480,1593.33
481,1591.57
482,1584.32
483,1581.2
484,1600.65
485,1589.84
486,1600.58
487,1601.73
488,1574.23
489,1575.6
490,1500.24
491,1489.73
492,1488.73
493,1488.12
494,1490.09
495,1422.17
496,1462.76
497,1396.68
498,1606.89
499,1646.4
500,1667.01
501,1666.1
502,1659.09
503,1638.69
504,1637.13
505,1637.69
506,1626.73
507,1625.88
508,1627.68
509,1611.48
510,1607.01
511,1596.97
512,1630.43
513,1574.36
514,1643.17
515,1639.45
516,1640.74
517,1686.74
518,1692.14
519,1554.66
520,1553.86
521,1631.95
522,1618.35
523,1595.1
524,1605.77
525,1592.62
526,1585.77
527,1602.77
528,1585.77
529,1608.71
530,1625.71
531,1633.23
532,1638.98
533,1632.04
534,1631.3
535,1621.02
536,1622.08
537,1606.69
538,1619.18
539,1614.55
540,1638.2
541,1622.26
542,1622.77
543,1609.94
544,1619.17
545,1621.22
546,1624.86
547,1611.04
548,1622.67
549,1662.48
550,1663.32
551,1667.07
552,1674.15
553,1638.87
554,1638.45
555,1636.76
556,1637.51
557,1634.81
558,1634.34
559,1630.66
560,1526.83
561,1548.6
562,1522.35
563,1540.53
564,1526.35
565,1544.91
566,1560.01
567,1457.64
568,1457.5
569,1461.25
570,1464.76
571,1388.56
572,1408.44
573,1408.44
574,1410.36
575,1429.48
576,1428.84
577,1425.19
578,1429.8
579,1421.77
580,1402.43
581,1388.86
582,1369.91
583,1369.95
584,1368.22
585,1368.61
586,1380.21
587,1422.2
588,1422.2
589,1386.36
590,1385.65
591,1433.58
592,1388.52
593,1400.55
594,1486.75
595,1510.2
596,1490.08
597,1609.14
598,1560.58
599,1561.12
600,1519.83
601,1522.2
602,1522.2
603,1522.2
604,1519.83
605,1505.35
606,1602.66
607,1605.53
608,1606.49
609,1603.87
610,1538.22
611,1536.08
612,1534
613,1571.76
614,1566.61
615,1585.97
616,1564.52
617,1560.27
618,1575.04
619,1572.06
620,1582.82
621,1647.71
622,1647.71
623,1645.77
624,1620.15
625,1620.01
626,1606.78
627,1556.24
628,1573.51
629,1506.69
630,1529.77
631,1521.6
632,1611.65
633,1627.58
634,1644.4
635,1627.03
636,1612.5
637,1620.29
638,1615.35
639,1620.29
640,1653.38
641,1650.88
642,1643.54
643,1654.78
644,1548.89
645,1653.8
646,1667.44
647,1668.09
648,1675.34
649,1675.84
650,1656.93
651,1644.54
652,1685.49
653,1696.35
654,1688.24
655,1686
656,1662.12
657,1662.12
658,1661.4
659,1659.68
660,1673.58
661,1673.43
662,1680.26
663,1641.48
664,1624.94
665,1621.71
666,1602.14
667,1639.6
668,1622.55
669,1637.82
670,1652.53
671,1652.24
672,1595.01
673,1595.47
674,1625.72
675,1622.79
676,1601.38
677,1532.76
678,1645.54
679,1642.09
680,1654.42
681,1653.84
682,1654.03
683,1650.24
684,1643.63
685,1660.3
686,1657.61
687,1654.94
688,1664.15
689,1679.32
690,1673.58
691,1643.21
692,1635.27
693,1648.12
694,1670.39
695,1576.32
696,1583.31
697,1591.1
698,1571.85
699,1571.85
700,1571.89
701,1646.74
702,1657.04
703,1654.03
704,1647.96
705,1648.61
706,1671.46
707,1680.76
708,1683.2
709,1694.14
710,1679.95
711,1677.91
712,1677.91
713,1691.4
714,1677.62
715,1676.62
716,1674.4
717,1646.81
718,1546.72
719,1547.39
720,1559.62
721,1575.6
722,1574.78
723,1559.02
724,1568.96
725,1580.61
726,1569.38
727,1441.31
728,1434.74
729,1365.75
730,1369.85
731,1365.97
732,1370.88
733,1350.19
734,1355.63
735,1364.09
736,1470.69
737,1477.73
738,1479.55
739,1533.4
740,1635.66
741,1641.01
742,1641.01
743,1615.85
744,1633.15
745,1633.31
746,1588.74
747,1589.95
748,1589.08
749,1591.58
750,1579.7
751,1565.18
752,1566.13
753,1573.39
754,1551.16
755,1544.78
756,1540.83
757,1516.52
758,1516.52
759,1485.57
760,1465.73
761,1469.68
762,1420.76
763,1429.21
764,1514.19
765,1530.83
766,1522
767,1525.68
768,1533.07
769,1538.38
770,1538.37
771,1559.27
772,1537.39
773,1534.33
774,1505.34
775,1491.99
776,1510.96
777,1422.5
778,1511.35
779,1618.64
780,1611.81
781,1603.6
782,1602.56
783,1596.18
784,1579.98
785,1611.84
786,1617.25
787,1609.73
788,1600.73
789,1608.23
790,1626.4
791,1616.28
792,1624.44
793,1663.56
794,1662.94
795,1610.06
796,1653.4
797,1663.85
798,1637.74
799,1644.5
800,1659.07
801,1661.95
802,1682.92
803,1658.6
804,1661.03
805,1660.76
806,1646.02
807,1646.02
808,1626.42
809,1621.31
810,1635.47
811,1627.7
812,1675.26
813,1682.67
814,1679.75
815,1693.74
816,1680.47
817,1664.48
818,1665.06
819,1652.27
820,1660.68
821,1659.7
822,1596.69
823,1559.02
824,1558.02
825,1583.71
826,1572.89
827,1565.25
828,1562.66
829,1564.94
830,1462.34
831,1481.69
832,1449.45
833,1485.63
834,1558.02
835,1556.58
836,1488.88
837,1495.3
838,1499.83
839,1580.61
840,1599.83
841,1537.33
842,1489.89
843,1495.26
844,1554.99
845,1537.11
846,1541.24
847,1542.31
848,1540.88
849,1539.25
850,1542.58
851,1465.87
852,1472.16
853,1472.68
854,1457.42
855,1468.91
856,1451.5
857,1451.5
858,1449.71
859,1485.7
860,1542.47
861,1565.1
862,1534.44
863,1528.52
864,1559.96
865,1563.74
866,1572.98
867,1579.58
868,1620.53
869,1675.31
870,1670.83
871,1611.25
872,1583.51
873,1581.35
874,1606.33
875,1588.95
876,1611.67
877,1497.63
878,1617.7
879,1627.61
880,1624.13
881,1627.28
882,1637.39
883,1644.89
884,1621.53
885,1558.67
886,1585.06
887,1583.26
888,1580.87
889,1611.43
890,1611.57
891,1612.93
892,1606.13
893,1527.92
894,1547.93
895,1546.06
896,1566.4
897,1550.99
898,1543.97
899,1526.39
900,1528.12
901,1566
902,1570.81
903,1570.36
904,1568.44
905,1573.75
906,1573.75
907,1563.58
908,1565.91
909,1545.21
910,1479.73
911,1426.86
912,1498.69
913,1513.18
914,1516.28
915,1515.66
916,1513.93
917,1517.8
918,1505.89
919,1509.21
920,1510.24
921,1494.44
922,1503.3
923,1503.3
924,1502.11
925,1523.17
926,1538.25
927,1536.46
928,1464.54
929,1440.15
930,1439.29
931,1436.84
932,1561.09
933,1561.01
934,1572.99
935,1632.98
936,1634.53
937,1634.53
938,1645.78
939,1644.95
940,1618.9
941,1591.64
942,1591.64
943,1609.24
944,1631.45
945,1609.34
946,1607.79
947,1620.52
948,1624.69
949,1634.24
950,1643.96
951,1561.85
952,1555.9
953,1554.49
954,1554.49
955,1550.79
956,1557.58
957,1555.63
958,1550.06
959,1550.54
960,1601.92
961,1591.65
962,1595.01
963,1535.97
964,1560.68
965,1575.02
966,1573
967,1564.35
968,1575.25
969,1575.43
970,1570.53
971,1608.77
972,1539.51
973,1530.81
974,1548.56
975,1550.98
976,1524.59
977,1561.78
978,1550.01
979,1651.36
980,1650.46
981,1621.92
982,1595.44
983,1587.08
984,1586.13
985,1579.72
986,1590.33
987,1584.16
988,1579.97
989,1604.36
990,1576.74
991,1588.98
992,1592.22
993,1591.63
994,1548.98
995,1580.1
996,1568.42
997,1588.9
998,1574.73
999,1612.86
1000,1597.53
1001,1583.54
1002,1579.26
1003,1540.14
1004,1541.37
1005,1573.81
1006,1567.78
1007,1570.53
1008,1559.27
1009,1552.14
1010,1543.02
1011,1548.11
1012,1602.61
1013,1606.57
1014,1626.85
1015,1655.87
1016,1655.87
1017,1656.58
1018,1674.88
1019,1621.41
1020,1632.3
1021,1619.5
1022,1621.38
1023,1619.84
1024,1615.83
1025,1592.87
1026,1595.54
1027,1580.3
1028,1563.75
1029,1550.94
1030,1563.3
1031,1568.29
1032,1519.11
1033,1532.58
1034,1535.42
1035,1539.78
1036,1529.37
1037,1527.3
1038,1495.36
1039,1495.88
1040,1520.19
1041,1520.36
1042,1524.22
1043,1488.32
1044,1488.32
1045,1576.92
1046,1556.9
1047,1552.65
1048,1523.54
1049,1527.3
1050,1573.55
1051,1544.16
1052,1545.75
1053,1542.16
1054,1536.92
1055,1512.97
1056,1553.63
1057,1577.33
1058,1537.74
1059,1518.81
1060,1517.56
1061,1538.33
1062,1543.23
1063,1596.26
1064,1593.59
1065,1575.31
1066,1578.33
1067,1549.34
1068,1585.33
1069,1579.03
1070,1584.86
1071,1588.04
1072,1660.8
1073,1664.73
1074,1715.12
1075,1706.5
1076,1706.34
1077,1699.49
1078,1613.14
1079,1607.68
1080,1603.5
1081,1679.42
1082,1620.89
1083,1515.8
1084,1499.54
1085,1511.37
1086,1502.29
1087,1502.19
1088,1492.69
1089,1488.92
1090,1478.68
1091,1407.19
1092,1447.41
1093,1440.72
1094,1434.93
1095,1458.33
1096,1536.59
1097,1540.66
1098,1529.27
1099,1556.79
1100,1559.76
1101,1558.97
1102,1554.05
1103,1559.78
1104,1532.94
1105,1535.85
1106,1547.09
1107,1552.09
1108,1696.96
1109,1689.01
1110,1693.12
1111,1680.34
1112,1708.47
1113,1706.96
1114,1696.09
1115,1666.75
1116,1663.71
1117,1668.72
1118,1698.48
1119,1622.42
1120,1596.87
1121,1607.48
1122,1701.27
1123,1729.51
1124,1728.04
1125,1729.34
1126,1730.27
1127,1697.56
1128,1694.4
1129,1694.4
1130,1694.8
1131,1639.54
1132,1473.56
1133,1479.35
1134,1446.22
1135,1370.48
1136,1356.32
1137,1431.32
1138,1526.42
1139,1536.94
1140,1526.48
1141,1539.92
1142,1539.74
1143,1555
1144,1591.77
1145,1599.27
1146,1603.07
1147,1603.1
1148,1583.55
1149,1608.95
1150,1575.4
1151,1570.07
1152,1569.4
1153,1485.88
1154,1471.48
1155,1474.89
1156,1474.36
1157,1480.89
1158,1472.51
1159,1443.64
1160,1436
1161,1443.53
1162,1435.01
1163,1427.71
1164,1429.24
1165,1433.03
1166,1525.4
1167,1541.06
1168,1527.03
1169,1534.32
1170,1524.63
1171,1429.85
1172,1459.14
1173,1464.48
1174,1446.04
1175,1460.71
1176,1446.96
1177,1452.3
1178,1456.46
1179,1481.23
1180,1554.52
1181,1555.82
1182,1541.25
1183,1547.58
1184,1560.56
1185,1591.07
1186,1596.58
1187,1492.03
1188,1542.91
1189,1542.91
1190,1538.77
1191,1643.45
1192,1641.9
1193,1717.02
1194,1696.31
1195,1697.06
1196,1698.03
1197,1692.57
1198,1659.44
1199,1701.32
1200,1622.76
1201,1644.49
1202,1676.42
1203,1660.04
1204,1659.98
1205,1659.4
1206,1576.67
1207,1567.34
1208,1562.9
1209,1562.9
1210,1573.42
1211,1562.26
1212,1567.81
1213,1546.29
1214,1545.41
1215,1553.71
1216,1562.56
1217,1521.58
1218,1500.14
1219,1499.15
1220,1501.99
1221,1496.22
1222,1493.45
1223,1478.79
1224,1476.05
1225,1508.64
1226,1514.34
1227,1545.11
1228,1538.03
1229,1554.63
1230,1564.09
1231,1551.01
1232,1551.91
1233,1554.98
1234,1555
1235,1560.41
1236,1591.46
1237,1610.44
1238,1545.09
1239,1611.07
1240,1605.72
1241,1612.05
1242,1569.72
1243,1582.08
1244,1570.92
1245,1574.44
1246,1551.99
1247,1537.14
1248,1527.56
1249,1504.34
1250,1507.61
1251,1550.71
1252,1621.4
1253,1631.92
1254,1651.19
1255,1672.82
1256,1679.68
1257,1677.73
1258,1675.67
1259,1633.42
1260,1637.7
1261,1637.77
1262,1640.73
1263,1646.09
1264,1625.21
1265,1614.83
1266,1615.76
1267,1606.26
1268,1626.42
1269,1627.52
1270,1627.54
1271,1662.78
1272,1665.66
1273,1650.6
1274,1669.12
1275,1652.91
1276,1656.51
1277,1652.24
1278,1681.35
1279,1686.59
1280,1673.84
1281,1637.63
1282,1647.49
1283,1648.24
1284,1630.49
1285,1527.45
1286,1530.15
1287,1534.53
1288,1505.34
1289,1504.28
1290,1504.51
1291,1504.72
1292,1521.66
1293,1515.33
1294,1520.35
1295,1497.09
1296,1483.07
1297,1460.7
1298,1501.36
1299,1500.64
1300,1498.27
1301,1509.59
1302,1500.21
1303,1473.34
1304,1463.6
1305,1424.56
1306,1431.3
1307,1423.65
1308,1456.18
1309,1454.03
1310,1458.91
1311,1478
1312,1414.47
1313,1498.87
1314,1530.32
1315,1534.91
1316,1499.28
1317,1492.55
1318,1462.73
1319,1460.94
1320,1534.3
1321,1550.32
1322,1545.46
1323,1545.45
1324,1555.1
1325,1545.49
1326,1546.58
1327,1553.94
1328,1534.01
1329,1547.22
1330,1557.4
1331,1558.26
1332,1520
1333,1682.08
1334,1680.98
1335,1651.51
1336,1662.15
1337,1594.44
1338,1596.84
1339,1596.18
1340,1595.56
1341,1597.57
1342,1600.22
1343,1597.47
1344,1655.83
1345,1637.32
1346,1626.92
1347,1639.06
1348,1637.44
1349,1638.21
1350,1626.35
1351,1597.08
1352,1557.41
1353,1573.06
1354,1549
1355,1508.27
1356,1508.27
1357,1508.27
1358,1545.76
1359,1532.22
1360,1551.31
1361,1547.39
1362,1546.74
1363,1567.96
1364,1626.17
1365,1623.47
1366,1599.36
1367,1602.04
1368,1608.79
1369,1583.65
1370,1551.74
1371,1556.18
1372,1554.77
1373,1588.55
1374,1560.3
1375,1605.82
1376,1608.23
1377,1610.85
1378,1595.99
1379,1598.15
1380,1591.51
1381,1639.25
1382,1659.99
1383,1661.77
1384,1547.56
1385,1527.38
1386,1631.01
1387,1649.5
1388,1643.22
1389,1643.95
1390,1639.58
1391,1623.13
1392,1621.48
1393,1621.79
1394,1616.36
1395,1618.96
1396,1620.99
1397,1598.53
1398,1620.48
1399,1620.98
1400,1628.56
1401,1626.4
1402,1622.46
1403,1607.85
1404,1608.59
1405,1606.93
1406,1615.54
1407,1640.92
1408,1623.04
1409,1620.9
1410,1641.24
1411,1624.44
1412,1610.35
1413,1632.18
1414,1591.01
1415,1593.03
1416,1633.9
1417,1641.28
1418,1628.95
1419,1649.38
1420,1646.09
1421,1673.94
1422,1689.97
1423,1662
1424,1645.82
1425,1619.41
1426,1614.87
1427,1642.27
1428,1625.85
1429,1627.31
1430,1626.44
1431,1626.06
1432,1624.27
1433,1602.29
1434,1598.26
1435,1598.89
1436,1640.64
1437,1639.89
1438,1637.49
1439,1622.26
1440,1653.94
1441,1653.94
1442,1640.03
1443,1543.36
1444,1543.57
1445,1543.57
1446,1547.15
1447,1610.7
1448,1608.42
1449,1587.69
1450,1606.13
1451,1611.34
1452,1611.95
1453,1611.95
1454,1608.59
1455,1595.32
1456,1625.21
1457,1645.12
1458,1639.2
1459,1570.33
1460,1561
1461,1553.23
1462,1556.92
1463,1568.4
1464,1540.48
1465,1597.34
1466,1587.26
1467,1518.01
1468,1522.75
1469,1535.04
1470,1516.42
1471,1501.1
1472,1498.97
1473,1512.99
1474,1515.03
1475,1509.25
1476,1493.21
1477,1512.01
1478,1513.16
1479,1467.05
1480,1449.98
1481,1450.81
1482,1477.39
1483,1477.21
1484,1470.43
1485,1472.6
1486,1472.6
1487,1474.05
1488,1464.07
1489,1464.54
1490,1445.93
1491,1468.27
1492,1447.76
1493,1462.64
1494,1470.36
1495,1479.11
1496,1598.68
1497,1501.49
1498,1537.7
1499,1520.16
1500,1507.85
1501,1493.14
1502,1493.92
1503,1495.33
1504,1512.13
1505,1543.49
1506,1543.4
1507,1536.24
1508,1552.45
1509,1548.42
1510,1398.39
1511,1391.38
1512,1391.38
1513,1463.99
1514,1446.03
1515,1431.51
1516,1436.77
1517,1448.67
1518,1433.19
1519,1507.21
1520,1619.82
1521,1621.09
1522,1615.09
1523,1587.59
1524,1630.41
1525,1628.26
1526,1590.72
1527,1613.74
1528,1619.59
1529,1611.82
1530,1614.14
1531,1611.71
1532,1608.87
1533,1617.36
1534,1610.19
1535,1617.96
1536,1609.92
1537,1604.45
1538,1641.27
1539,1574.46
1540,1592.32
1541,1479.77
1542,1539.45
1543,1545.75
1544,1545.86
1545,1532.43
1546,1515.49
1547,1505.33
1548,1505.33
1549,1515.23
1550,1514.93
1551,1521.87
1552,1504.82
1553,1485.3
1554,1420.18
1555,1435.48
1556,1434.07
1557,1435.47
1558,1453.31
1559,1535.64
1560,1518.35
1561,1535.43
1562,1529.94
1563,1555.29
1564,1552.8
1565,1523.52
1566,1522.38
1567,1520.49
1568,1502.55
1569,1508.73
1570,1550.56
1571,1554.79
1572,1549.05
1573,1553.22
1574,1542.74
1575,1452.56
1576,1529.25
1577,1529.06
1578,1539.33
1579,1520.69
1580,1533.18
1581,1561.8
1582,1565.41
1583,1599.1
1584,1696.91
1585,1700.8
1586,1718.6
1587,1706.71
1588,1730.6
1589,1699.19
1590,1706.15
1591,1707.19
1592,1712.01
1593,1712.01
1594,1692.67
1595,1661.91
1596,1686.6
1597,1551.26
1598,1542.62
1599,1612.21
1600,1606.59
1601,1597.03
1602,1597.19
1603,1614.05
1604,1642.99
1605,1492.56
1606,1492.88
1607,1505.76
1608,1481.83
1609,1478.71
1610,1503.12
1611,1497.45
1612,1496.63
1613,1504.02
1614,1500.9
1615,1479.97
1616,1477.58
1617,1471.53
1618,1482.11
1619,1486.25
1620,1485.29
1621,1480.73
1622,1594.31
1623,1593.56
1624,1590.31
1625,1585.75
1626,1601.31
1627,1609.44
1628,1617.88
1629,1565.71
1630,1553.38
1631,1559.68
1632,1609.81
1633,1568.62
1634,1550.24
1635,1542.83
1636,1556.67
1637,1567.71
1638,1580.27
1639,1583.29
1640,1580.45
1641,1581.1
1642,1581.1
1643,1588.77
1644,1587.94
1645,1629.54
1646,1627.78
1647,1609.19
1648,1605.62
1649,1593.74
1650,1630.75
1651,1628.36
1652,1632.32
1653,1638.21
1654,1646.12
1655,1647.35
1656,1649.01
1657,1649.01
1658,1640.61
1659,1664.27
1660,1640.61
1661,1588.67
1662,1574.88
1663,1569.17
1664,1556.1
1665,1545.94
1666,1539.16
1667,1447.79
1668,1526.2
1669,1506.07
1670,1500.17
1671,1405.47
1672,1394.86
1673,1406.6
1674,1460.56
1675,1461.28
1676,1451.51
1677,1457.06
1678,1460.75
1679,1467.7
1680,1520.53
1681,1544.72
1682,1540.3
1683,1546.73
1684,1552.43
1685,1546.17
1686,1533.85
1687,1513.64
1688,1575.08
1689,1593.93
1690,1605.8
1691,1650.65
1692,1616.36
1693,1619.77
1694,1606.16
1695,1616.92
1696,1618.3
1697,1619.35
1698,1619.51
1699,1635.14
1700,1659.92
1701,1724.56
1702,1676.7
1703,1663.12
1704,1656.91
1705,1649.61
1706,1657.51
1707,1631.4
1708,1616.18
1709,1623.23
1710,1499.6
1711,1501.89
1712,1527.8
1713,1515.97
1714,1490.07
1715,1488.59
1716,1505.12
1717,1499.29
1718,1494.7
1719,1453.38
1720,1431.86
1721,1422.24
1722,1421.84
1723,1422.95
1724,1385.7
1725,1467.53
1726,1506.32
1727,1500.65
1728,1488.76
1729,1495.72
1730,1473.07
1731,1531.16
1732,1648.87
1733,1651.83
1734,1613.12
1735,1606.63
1736,1598.81
1737,1600.38
1738,1600.38
1739,1598.93
1740,1604.41
1741,1596.46
1742,1591.66
1743,1591.66
1744,1562.76
1745,1572.65
1746,1585.52
1747,1583.79
1748,1548.73
1749,1547.19
1750,1538.89
1751,1552.19
1752,1564.33
1753,1531.08
1754,1538.45
1755,1549.2
1756,1553.52
1757,1530.17
1758,1533.84
1759,1535.47
1760,1501.07
1761,1508.21
1762,1556.4
1763,1593.02
1764,1594.47
1765,1641.57
1766,1643.8
1767,1640.7
1768,1531.15
1769,1536.58
1770,1519.36
1771,1519.36
1772,1533.35
1773,1623.26
1774,1627.74
1775,1612.68
1776,1609.32
1777,1607.89
1778,1604.05
1779,1606.02
1780,1600.72
1781,1606.28
1782,1606.44
1783,1606.44
1784,1606.59
1785,1606.96
1786,1558.35
1787,1555.7
1788,1554.58
1789,1548.59
1790,1546.89
1791,1544.09
1792,1545.94
1793,1554.93
1794,1561.45
1795,1563.33
1796,1545.11
1797,1527.9
1798,1524.29
1799,1538.03
1800,1475.31
1801,1478.62
1802,1463.46
1803,1463.41
1804,1519.04
1805,1548.74
1806,1532.93
1807,1532.23
1808,1536.4
1809,1515.01
1810,1520.37
1811,1498.26
1812,1496.16
1813,1492.86
1814,1499.94
1815,1509
1816,1538.55
1817,1541.55
1818,1549.37
1819,1548.62
1820,1526.12
1821,1537.12
1822,1546.34
1823,1546.34
1824,1553.41
1825,1538.48
1826,1521.45
1827,1524.13
1828,1504.24
1829,1507.25
1830,1516.92
1831,1519.77
1832,1522.37
1833,1528.32
1834,1526.51
1835,1489.38
1836,1474.94
1837,1474.55
1838,1458.33
1839,1453.52
1840,1471.25
1841,1395.24
1842,1430.23
1843,1429.37
1844,1434.33
1845,1437.85
1846,1444.76
1847,1457.05
1848,1459.32
1849,1563.91
1850,1569.27
1851,1558.25
1852,1596.94
1853,1605.78
1854,1607.98
1855,1617.14
1856,1612.75
1857,1612
1858,1496.38
1859,1455.45
1860,1452.75
1861,1440.42
1862,1539.02
1863,1538.64
1864,1537.68
1865,1587.1
1866,1581.38
1867,1594.46
1868,1595.51
1869,1596.1
1870,1614.78
1871,1597.57
1872,1526.04
1873,1526.24
1874,1509.52
1875,1487.57
1876,1574.86
1877,1591.4
