epoch,cost
1,1369.92
2,1282.91
3,1277.68
4,1263.87
5,1240.28
6,1285.56
7,1207.73
8,1237.47
9,1151.2
10,1194.97
11,1168.97
12,1167.84
13,1142.3
14,1148.9
15,1113.92
16,1128.12
17,1125.5
18,1133.4
19,1050.08
20,1057.73
21,1028.44
22,1042.76
23,1052.05
24,982.709
25,1031.12
26,1001.1
27,1059.28
28,987.105
29,993.163
30,1000.58
31,991.659
32,974.703
33,1002.03
34,1000.23
35,985.956
36,988.919
37,1017.4
38,1009.74
39,1066.78
40,1051.42
41,1040.09
42,994.87
43,935.396
44,941.451
45,987.117
46,991.084
47,993.752
48,982.358
49,1007.94
50,963.161
51,939.043
52,966.097
53,1008.39
54,947.614
55,996.884
56,943.311
57,929.448
58,938.274
59,967.889
60,881.947
61,994.516
62,1001.18
63,980.156
64,1007.13
65,983.291
66,951.619
67,965.182
68,953.656
69,947.175
70,947.915
71,952.475
72,952.475
73,938.253
74,951.548
75,946.118
76,963.442
77,975.136
78,910.519
79,976.23
80,973.408
81,975.245
82,963.876
83,914.165
84,935.937
85,966.594
86,1001.58
87,996.191
88,947.506
89,959.6
90,975.048
91,938.342
92,979.115
93,955.821
94,930.24
95,897.63
96,920.905
97,882.468
98,926.125
99,946.833
100,937.401
101,936.845
102,960.933
103,966.709
104,984.399
105,960.191
106,950.713
107,920.83
108,899.952
109,890.549
110,944.697
111,966.507
112,986.148
113,935.997
114,899.647
115,928.385
116,955.956
117,959.983
118,895.546
119,955.185
120,887.278
121,887.162
122,895.13
123,901.232
124,886.271
125,914.024
126,910.271
127,958.871
128,959.685
129,962.298
130,979.58
131,976.909
132,944.62
133,950.876
134,958.729
135,927.57
136,923.969
137,903.52
138,923.478
139,932.561
140,899.935
141,921.655
142,877.335
143,892.812
144,894.184
145,870.378
146,871.501
147,817.342
148,845.23
149,850.737
150,854.095
151,821.45
152,877.701
153,891.302
154,938.111
155,933.504
156,940.334
157,910.467
158,924.081
159,907.285
160,932.026
161,901.535
162,912.78
163,917.266
164,911.447
165,904.823
166,907.586
167,893.842
168,893.842
169,857.989
170,815.27
171,805.386
172,804.273
173,794.013
174,815.954
175,815.944
176,837.95
177,830.13
178,845.922
179,851.836
180,906.224
181,889.251
182,886.088
183,856.448
184,897.992
185,892.067
186,884.756
187,870.149
188,894.732
189,899.506
190,840.462
191,840.462
192,838.989
193,820.316
194,799.053
195,804.18
196,815.121
197,820.738
198,817.768
199,811.539
200,818.373
201,824.981
202,837.675
203,850.636
204,890.288
205,900.341
206,903.275
207,902.223
208,890.97
209,878.382
210,887.621
211,868.405
212,875.684
213,899.775
214,890.557
215,883.676
216,884.671
217,882.592
218,885.187
219,886.359
220,876.646
221,875.214
222,867.654
223,873.501
224,790.258
225,795.143
226,765.77
227,762.434
228,795.143
229,782.71
230,782.71
231,782.71
232,783.301
233,778.83
234,778.83
235,845.231
236,845.231
237,781.813
238,781.813
239,790.821
240,844.536
241,844.536
242,844.536
243,887.913
244,887.913
245,860.1
246,896.555
247,897.285
248,892.536
249,898.175
250,887.617
251,887.617
252,887.617
253,885.131
254,851.341
255,826.932
256,767.135
257,767.135
258,767.135
259,811.113
260,803.579
261,791.23
262,815.831
263,802.315
264,832.529
265,859.163
266,810.562
267,820.942
268,809.623
269,809.623
270,789.594
271,869.497
272,779.232
273,775.576
274,825.493
275,858.05
276,858.05
277,831.427
278,827.835
279,827.685
280,827.685
281,815.683
282,830.62
283,815.683
284,828.502
285,814.278
286,828.502
287,812.94
288,812.94
289,812.94
290,820.144
291,795.373
292,800.816
293,804.959
294,800.816
295,795.373
296,804.959
297,804.959
298,806.243
299,804.959
300,794.908
301,796.192
302,802.767
303,802.799
304,805.277
305,805.277
306,797.418
307,799.147
308,800.364
309,806.034
310,799.979
311,795.232
312,795.232
313,804.992
314,804.992
315,804.992
316,815.861
317,815.861
318,806.102
319,806.102
320,806.102
321,806.102
322,806.102
323,806.102
324,806.102
325,806.102
326,806.102
327,815.861
328,815.861
329,815.861
330,815.861
331,815.861
332,815.861
333,815.861
334,815.861
335,815.861
336,815.861
337,815.861
338,815.861
339,815.861
340,815.861
341,815.861
342,815.861
343,815.861
344,815.861
345,815.861
346,815.861
347,815.861
348,815.861
349,815.861
350,815.861
351,815.861
352,815.861
353,815.861
354,815.861
355,815.861
356,815.861
357,815.861
358,815.861
359,815.861
360,815.861
361,815.861
362,815.861
363,815.861
364,815.861
365,815.861
366,815.861
367,815.861
368,815.861
369,815.861
370,815.861
371,815.861
372,815.861
373,815.861
374,815.861
375,815.861
376,815.861
377,815.861
378,815.861
379,815.861
380,815.861
381,815.861
382,815.861
383,815.861
384,815.861
385,815.861
386,815.861
387,815.861
388,815.861
389,815.861
390,815.861
391,815.861
392,815.861
393,815.861
394,815.861
395,815.861
396,815.861
397,815.861
398,815.861
399,815.861
400,815.861
401,815.861
402,815.861
403,815.861
404,815.861
405,815.861
406,815.861
407,815.861
408,815.861
409,815.861
410,815.861
411,815.861
412,815.861
413,815.861
414,815.861
415,815.861
416,815.861
417,815.861
418,815.861
419,815.861
420,815.861
421,815.861
422,815.861
423,815.861
424,815.861
425,815.861
426,815.861
427,815.861
428,815.861
429,815.861
430,815.861
431,815.861
432,815.861
433,815.861
434,815.861
435,815.861
436,815.861
437,815.861
438,815.861
439,815.861
440,815.861
441,815.861
442,815.861
443,815.861
