epoch,cost
1,1329.31
2,1374.46
3,1352.19
4,1305.02
5,1305.02
6,1305.02
7,1305.02
8,1305.02
9,1305.02
10,1305.02
11,1305.02
12,1305.02
13,1262.81
14,1262.81
15,1262.81
16,1262.81
17,1262.81
18,1262.81
19,1229.05
20,1229.05
21,1229.05
22,1229.05
23,1229.05
24,1229.05
25,1229.05
26,1229.05
27,1214.66
28,1214.66
29,1214.66
30,1214.66
31,1214.66
32,1214.66
33,1214.66
34,1214.66
35,1214.66
36,1257.62
37,1257.62
38,1257.62
39,1221
40,1221
41,1221
42,1221
43,1237.94
44,1237.94
45,1237.94
46,1237.94
47,1237.94
48,1237.94
49,1241.4
50,1241.4
51,1241.4
52,1241.4
53,1241.4
54,1230.83
55,1230.83
56,1230.83
57,1230.83
58,1230.83
59,1192.32
60,1192.32
61,1192.32
62,1192.32
63,1228.78
64,1228.78
65,1228.78
66,1228.78
67,1260.78
68,1260.78
69,1260.78
70,1260.78
71,1230.83
72,1230.83
73,1230.83
74,1223.22
75,1223.22
76,1223.22
77,1223.22
78,1252.18
79,1252.18
80,1252.18
81,1217.13
82,1217.13
83,1217.13
84,1241.86
85,1241.86
86,1241.86
87,1241.4
88,1241.4
89,1241.4
90,1247.14
91,1247.14
92,1247.14
93,1235.18
94,1235.18
95,1235.18
96,1228.92
97,1228.92
98,1228.92
99,1230.83
100,1230.83
101,1218.89
102,1218.89
103,1218.89
104,1243.94
105,1236.76
106,1183.33
107,1183.33
108,1183.33
109,1248.64
110,1248.64
111,1219.92
112,1219.92
113,1224.97
114,1224.97
115,1224.97
116,1219.17
117,1219.17
118,1232.36
119,1232.36
120,1217.42
121,1217.42
122,1256.72
123,1256.72
124,1234.12
125,1234.12
126,1242.3
127,1242.3
128,1226.51
129,1226.51
130,1155.3
131,1155.3
132,1229.99
133,1229.99
134,1221.19
135,1221.19
136,1186.82
137,1186.82
138,1186.82
139,1186.82
140,1183.42
141,1183.42
142,1186.82
143,1186.82
144,1186.82
145,1186.82
146,1186.82
147,1186.82
148,1186.82
149,1176.9
150,1176.9
151,1186.82
152,1186.82
153,1186.82
154,1186.82
155,1186.82
156,1180.08
157,1186.82
158,1186.82
159,1186.82
160,1186.82
161,1186.82
162,1186.82
163,1186.82
164,1186.82
165,1171.35
166,1171.35
167,1186.82
168,1186.82
169,1186.82
170,1186.82
171,1186.82
172,1175.97
173,1186.82
174,1186.82
175,1186.82
176,1186.82
177,1186.82
178,1186.82
179,1186.82
180,1186.82
181,1186.82
182,1186.82
183,1186.82
184,1186.82
185,1186.82
186,1186.82
187,1186.82
188,1186.82
189,1186.82
190,1186.82
191,1186.82
192,1186.82
193,1186.82
194,1186.82
195,1186.82
196,1186.82
197,1186.82
198,1186.82
199,1186.82
200,1186.82
201,1186.82
202,1186.82
203,1164.93
204,1186.82
205,1186.82
206,1174.5
207,1186.82
208,1186.82
209,1186.82
210,1186.82
211,1180.08
212,1186.82
213,1186.82
214,1186.82
215,1186.82
216,1186.82
217,1186.82
218,1186.82
219,1186.82
220,1186.82
221,1186.82
222,1186.82
223,1186.82
224,1186.82
225,1186.82
226,1186.82
227,1186.82
228,1186.82
229,1186.82
230,1186.82
231,1186.82
232,1186.82
233,1186.82
234,1186.82
235,1186.82
236,1186.82
237,1186.82
238,1184.83
239,1186.82
240,1186.82
241,1186.82
242,1186.82
243,1186.82
244,1186.82
245,1186.82
246,1186.82
247,1186.82
248,1186.82
249,1186.03
250,1186.82
251,1186.82
252,1178.65
253,1162.11
254,1186.82
255,1186.82
256,1186.82
257,1186.82
258,1175.65
259,1186.82
260,1186.82
261,1155.3
262,1186.82
263,1186.82
264,1186.82
265,1176.97
266,1186.82
267,1186.82
268,1186.82
269,1185.08
270,1186.82
271,1186.82
272,1183.13
273,1186.82
274,1186.82
275,1186.82
276,1186.82
277,1186.82
278,1186.82
279,1180.02
280,1186.82
281,1186.82
282,1186.82
283,1186.82
284,1186.82
285,1176.58
286,1150.21
287,1186.82
288,1186.82
289,1186.82
290,1186.82
291,1186.82
292,1139.33
293,1186.82
294,1186.82
295,1186.82
296,1186.05
297,1186.82
298,1186.82
299,1186.82
300,1171.73
301,1156.9
