epoch,cost
1,1388.66
2,1348.73
3,1274.42
4,1249.58
5,1241.85
6,1137.42
7,1137.42
8,1137.42
9,1100.65
10,1077.56
11,1066.35
12,1036.8
13,1036.8
14,1016.21
15,924.625
16,870.871
17,870.871
18,870.871
19,888.121
20,888.121
21,888.121
22,888.121
23,888.121
24,880.19
25,880.19
26,875.797
27,875.797
28,861.769
29,861.769
30,855.869
31,855.869
32,855.869
33,847.814
34,847.814
35,841.695
36,841.695
37,839.891
38,836.497
39,830.931
40,830.296
41,830.296
42,823.931
43,821.574
44,821.574
45,821.574
46,818.971
47,817.267
48,817.267
49,815.626
50,815.626
51,815.626
52,815.626
53,815.626
54,815.626
55,815.626
56,815.626
57,815.626
58,815.626
59,815.626
60,815.626
61,815.626
62,815.626
63,815.626
64,815.626
65,815.626
66,815.626
67,815.626
68,815.626
69,815.626
70,815.626
71,815.626
72,815.626
73,815.626
74,815.626
75,815.626
76,815.626
77,815.626
78,815.626
79,815.626
80,815.626
81,815.626
82,815.626
83,815.626
84,815.626
85,815.626
86,815.626
87,815.626
88,815.626
89,815.626
90,815.626
91,815.626
92,815.626
93,815.626
94,815.626
95,815.626
96,815.626
97,815.626
98,815.626
99,815.626
100,815.626
101,815.626
102,815.626
103,815.626
104,815.626
105,815.626
106,815.626
107,815.626
108,815.626
109,815.626
110,815.626
111,815.626
112,815.626
113,815.626
114,815.626
115,815.626
116,815.626
117,815.626
118,815.626
119,815.626
120,815.626
121,815.626
122,815.626
123,815.626
124,815.626
125,815.626
126,815.626
127,815.626
128,815.626
129,815.626
130,815.626
131,815.626
132,815.626
133,815.626
134,815.434
135,815.434
136,815.434
137,815.434
138,815.434
139,815.434
140,815.434
141,815.434
142,815.434
143,815.434
144,815.434
145,815.434
146,815.434
147,815.434
148,815.434
149,800.037
150,800.037
151,796.453
152,796.453
153,795.588
154,795.588
155,795.588
156,795.588
157,795.588
158,795.588
159,795.588
160,795.588
161,795.588
162,786.223
163,786.223
164,783.355
165,783.355
166,783.355
167,783.355
168,783.355
169,783.355
170,783.355
171,783.355
172,783.355
173,783.355
174,783.355
175,783.355
176,783.355
177,783.355
178,783.355
179,783.355
180,783.355
181,783.355
182,783.355
183,783.355
184,783.355
185,783.355
186,783.355
187,783.355
188,783.355
189,783.355
190,783.355
191,783.355
192,783.355
193,783.355
194,783.355
195,783.355
196,783.355
197,783.355
198,783.355
199,783.355
200,783.355
201,783.355
202,783.355
203,783.355
204,783.355
205,783.355
206,783.355
207,783.355
208,783.355
209,783.355
210,783.355
211,783.355
212,783.355
213,783.355
214,783.355
215,783.355
216,783.355
217,783.355
218,783.355
219,783.355
220,783.355
221,783.355
222,783.355
223,783.355
224,783.355
225,783.355
226,783.355
227,783.355
228,783.355
229,783.355
230,783.355
231,783.355
232,783.355
233,783.355
234,783.355
235,783.355
236,783.355
237,783.355
238,783.355
239,783.355
240,783.355
241,783.355
242,783.355
243,783.355
244,783.355
245,783.355
246,783.355
247,783.355
248,783.355
249,783.355
250,783.355
251,783.355
252,783.355
253,783.355
254,783.355
255,783.355
256,783.355
257,783.355
258,783.355
259,783.355
260,783.355
261,783.355
262,783.355
263,783.355
264,783.355
265,783.355
266,783.355
267,783.355
268,783.355
269,783.355
270,783.355
271,783.355
272,783.355
273,783.355
274,783.355
275,783.355
276,783.355
277,783.355
278,783.355
279,783.355
280,783.355
281,783.355
282,783.355
283,783.355
284,783.355
285,783.355
286,783.355
287,783.355
288,783.355
289,783.355
290,783.355
291,783.355
292,783.355
293,783.355
294,783.355
295,783.355
296,783.355
297,783.355
298,783.355
299,783.355
300,783.355
301,783.355
